Question,Company,Category,Complexity,Experience Level,Years of Experience
"As a Senior PM at Microsoft, how would you improve foundational quality for mobile app performance given regulatory constraints? How do you sequence the work?",Microsoft,Foundation,Complex,Senior PM,3-5 years
"Tell me about a time you, as a Principal PM, handled significant pushback from design while driving payments at Microsoft. What did you do and what was the outcome?",Microsoft,Behavioral,Simple,Principal PM,5-8 years
"Tell me about a time you, as a Director, handled significant pushback from marketing while driving self-serve funnel at Microsoft. What did you do and what was the outcome?",Microsoft,Behavioral,Medium,Director,8 years
"Tell me about a time you, as a Principal PM, handled significant pushback from finance while driving B2B admin console at Microsoft. What did you do and what was the outcome?",Microsoft,Behavioral,Complex,Principal PM,5-8 years
"As a Principal PM at Microsoft, how would you partner with engineering to address technical debt in driver supply while still delivering increase paid conversion?",Microsoft,Technical,Simple,Principal PM,8 years
"As a Principal PM at Microsoft, how would you partner with engineering to address technical debt in mobile app performance while still delivering reduce churn?",Microsoft,Technical,Medium,Principal PM,5-8 years
"As a Group PM at Microsoft, how would you partner with engineering to address technical debt in support automation while still delivering improve NPS?",Microsoft,Technical,Complex,Group PM,5-8 years
"Design a v1 architecture for data quality at Microsoft to increase activation. What components, APIs, and data flows would you propose?",Microsoft,System Design,Simple,Group PM,5-8 years
"Design a v1 architecture for notifications at Microsoft to reduce costs. What components, APIs, and data flows would you propose?",Microsoft,System Design,Medium,Senior PM,3-5 years
"Design a v1 architecture for host acquisition at Microsoft to increase paid conversion. What components, APIs, and data flows would you propose?",Microsoft,System Design,Complex,Senior PM,3-5 years
"As a Senior PM at Microsoft, propose a new feature for B2B admin console to increase repeat usage. How would you validate demand and ensure usability?",Microsoft,Product Sense,Simple,Senior PM,3-5 years
"As a Director at Microsoft, propose a new feature for content safety to reduce time-to-first-action. How would you validate demand and ensure usability?",Microsoft,Product Sense,Medium,Director,8 years
"As a Director at Microsoft, propose a new feature for B2B admin console to increase conversion rate. How would you validate demand and ensure usability?",Microsoft,Product Sense,Complex,Director,8 years
"You're the Principal PM at Microsoft. How would you plan, derisk, and deliver notifications improvements under regulatory constraints?",Microsoft,Execution,Simple,Principal PM,8 years
"You're the Group PM at Microsoft. How would you plan, derisk, and deliver support automation improvements under high risk of abuse?",Microsoft,Execution,Medium,Group PM,5-8 years
"You're the Director at Microsoft. How would you plan, derisk, and deliver payments improvements under seasonality?",Microsoft,Execution,Complex,Director,8 years
"As a Senior PM at Microsoft, plan the GTM for a new payments initiative to improve retention. What segments, messaging, and channels would you choose?",Microsoft,Launch,Simple,Senior PM,3-5 years
"As a Principal PM at Microsoft, plan the GTM for a new driver supply initiative to increase conversion rate. What segments, messaging, and channels would you choose?",Microsoft,Launch,Medium,Principal PM,5-8 years
"As a Director at Microsoft, plan the GTM for a new merchant onboarding initiative to reduce time-to-first-action. What segments, messaging, and channels would you choose?",Microsoft,Launch,Complex,Director,8 years
"At Microsoft, as a Principal PM, how would you evaluate pricing and packaging options for international expansion to reduce churn?",Microsoft,Pricing,Simple,Principal PM,5-8 years
"At Microsoft, as a Director, how would you evaluate pricing and packaging options for onboarding to increase activation?",Microsoft,Pricing,Medium,Director,8 years
"At Microsoft, as a Principal PM, how would you evaluate pricing and packaging options for B2B admin console to grow MAUs?",Microsoft,Pricing,Complex,Principal PM,5-8 years
You're the Principal PM at Microsoft. Define success criteria and a 90day review plan for self-serve funnel changes aimed to increase conversion rate.,Microsoft,Success Criteria,Simple,Principal PM,5-8 years
You're the Senior PM at Microsoft. Define success criteria and a 90day review plan for host acquisition changes aimed to increase marketplace liquidity.,Microsoft,Success Criteria,Medium,Senior PM,3-5 years
You're the Principal PM at Microsoft. Define success criteria and a 90day review plan for recommendations changes aimed to scale globally.,Microsoft,Success Criteria,Complex,Principal PM,8 years
"As a Principal PM at Microsoft, how would you prioritize a backlog for content safety to increase marketplace liquidity with marketing and data science disagreeing?",Microsoft,Prioritization,Simple,Principal PM,8 years
"As a Principal PM at Microsoft, how would you prioritize a backlog for churn reduction to reduce churn with legal and ops disagreeing?",Microsoft,Prioritization,Medium,Principal PM,5-8 years
"As a Director at Microsoft, how would you prioritize a backlog for mobile app performance to increase conversion rate with design and legal disagreeing?",Microsoft,Prioritization,Complex,Director,8 years
"At Microsoft, as a Senior PM, how would you diagnose and resolve declining health metrics for data quality under limited engineering bandwidth?",Microsoft,Product Health,Simple,Senior PM,3-5 years
"At Microsoft, as a Senior PM, how would you diagnose and resolve declining health metrics for retention under regulatory constraints?",Microsoft,Product Health,Medium,Senior PM,3-5 years
"At Microsoft, as a Director, how would you diagnose and resolve declining health metrics for international expansion under ambiguous requirements?",Microsoft,Product Health,Complex,Director,8 years
"As a Principal PM at Microsoft, design an AB test plan for payments to reduce time-to-first-action. How do you handle power, segmentation, and interaction effects?",Microsoft,AB Testing,Simple,Principal PM,8 years
"As a Principal PM at Microsoft, design an AB test plan for waitlist conversion to increase marketplace liquidity. How do you handle power, segmentation, and interaction effects?",Microsoft,AB Testing,Medium,Principal PM,8 years
"As a Principal PM at Microsoft, design an AB test plan for NPS to reduce costs. How do you handle power, segmentation, and interaction effects?",Microsoft,AB Testing,Complex,Principal PM,8 years
"As a Group PM at Microsoft, how would you define and execute a multiquarter strategy for waitlist conversion to improve reliability? What tradeoffs would you consider under limited engineering bandwidth?",Microsoft,Strategic,Simple,Group PM,5-8 years
"As a Principal PM at Microsoft, how would you define and execute a multiquarter strategy for support automation to reduce costs? What tradeoffs would you consider under ambiguous requirements?",Microsoft,Strategic,Medium,Principal PM,5-8 years
"As a Group PM at Microsoft, how would you define and execute a multiquarter strategy for subscriptions to improve NPS? What tradeoffs would you consider under thirdparty dependencies?",Microsoft,Strategic,Complex,Group PM,5-8 years
"At Microsoft, as a Group PM, how would you align legal and data science on a contentious roadmap decision for retention?",Microsoft,Leadership,Simple,Group PM,5-8 years
"At Microsoft, as a APM, how would you align engineering and data science on a contentious roadmap decision for NPS?",Microsoft,Leadership,Medium,APM,1-2 years
"At Microsoft, as a APM, how would you align engineering and design on a contentious roadmap decision for self-serve funnel?",Microsoft,Leadership,Complex,APM,1-2 years
"As a APM at Microsoft, which North Star and guardrail metrics would you set for merchant onboarding to reduce time-to-first-action? How would you instrument and review them?",Microsoft,Metrics,Simple,APM,0-1 years
"As a APM at Microsoft, which North Star and guardrail metrics would you set for search to improve NPS? How would you instrument and review them?",Microsoft,Metrics,Medium,APM,0-1 years
"As a APM at Microsoft, which North Star and guardrail metrics would you set for mobile app performance to improve retention? How would you instrument and review them?",Microsoft,Metrics,Complex,APM,0-1 years
You're the PM at Microsoft. Design an experiment roadmap to increase activation for merchant onboarding. Which levers would you test first and why?,Microsoft,Growth,Simple,PM,2-3 years
You're the APM at Microsoft. Design an experiment roadmap to increase paid conversion for support automation. Which levers would you test first and why?,Microsoft,Growth,Medium,APM,0-1 years
You're the Group PM at Microsoft. Design an experiment roadmap to increase repeat usage for onboarding. Which levers would you test first and why?,Microsoft,Growth,Complex,Group PM,5-8 years
